observer,Date,Measure,day_sample,Site,Site.Number,plot,density_level,Site.Density,transect number,distance on transect,animal.hit,RTM,observations,microsite,Time.block,actual.time,presence of flower
"Mario, Nargol",31-May-19,transect,15,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",31-May-19,transect,15,Carrizo,3,8,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,3,8,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",04-Jun-19,transect,19,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",06-Jun-19,transect,21,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",07-Jun-19,transect,22,Carrizo,3,8,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,20,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,70,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",11-Jun-19,transect,26,Carrizo,4,4,0,ND,3,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,70,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,90,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,1,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,20,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,70,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,90,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,2,100,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,0,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,10,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,20,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,30,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,40,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,50,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,60,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,80,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,90,0,none,,,,,no
"Mario, Nargol",12-Jun-19,transect,27,Carrizo,3,8,0,ND,3,100,0,none,,,,,no
